Date,GDP_mp,GVA_bp,indir_net_tax,C,C_np,G,I_gcf,I_inven,I_acq,dom_DEM,EX,IM,CPI_index,China_CPI_imf,NORW_CPI_imf,SWISS_CPI_imf,UK_CPI_imf,USA_CPI_imf,EURO_CPI_imf,Foreign_CPI_imf,BOE_rate,gilt_5y,GBP_EER,IM_defl,Unemp_rate,dummy_2020Q2,dummy_2020Q3,post_covid,energy_cpi,w_sale_elec_ppkWh,dual_price_cap_GBPpm,I_total,dlog_GDP_mp,dlog_GVA_bp,dlog_indir_net_tax,dlog_C,dlog_C_np,dlog_I_total,dlog_G,dlog_EX,dlog_IM,dlog_CPI_index,dlog_Foreign_CPI_imf,dlog_UK_CPI_imf,dlog_IM_defl,dlog_energy_cpi,d_BOE_rate,d_gilt_5y,d_Unemp_rate,dlog_w_sale,dlog_cap,d_mkt_spr,real_BOE_r,dlog_NX,Y_GAP,U_GAP,r_star,R_GAP,lead_Y_gap,lead_pi,lag_U_gap,lag_BOE,lag_Y_gap,lead_R_gap,lag_R_gap,wealth_eff,q_infl,annual_infl_pct,Infl_dev,reer_comp,log_reer,rer_gap,zlb_dummy,zlb_interaction,lag_rer_gap
2010 Q1,556002,501320,54497,335932,13518,117946,90007,-2406,-480,556971,157938,159135,88.213666667,99.26924645620954,99.68328658039992,99.78422387183333,98.83484372110227,99.524968031839,98.8851309031693,99.23347012204624,0.5,2.8938,79.6194,72.9,8,0,0,0,101.2836970474968,NA,NA,87121,0.008362173899211456,0.009320811496385417,-0.001540182559363501,-0.001317850518034902,-0.0011829071318718576,0.07017337211851782,-0.013491071758696904,3.546323892535952e-4,0.010505233895777621,0.7410981192839117,0.004498032429538945,0.004877143413517082,2.21923115943623,-0.253164692177954,0,0.1777000000000002,0.20000000000000018,0,0,0.1777000000000002,-2.4643924771356467,-1.0150601506524026,-1.8498215196831833,0.6486415406387613,0.07621939738198036,-2.540611874517627,-0.8177288770066636,1.2795609072826508,0.5631958158731548,0.5,-2.6100970607766985,-4.722179566698494,-2.453900783934349,-0.001317850518034902,0.007410981192839173,2.9643924771356693,0.9643924771356693,79.29956441601524,4.373232635763362,-5.961638404580541,1,0.1777000000000002,-5.681480638777721
2010 Q2,562353,507391,54726,345407,13561,118254,87938,-1128,-745,563755,162473,163978,89.349666667,99.13429537928651,100.2624196905257,100.5623037988802,99.94451636767153,99.99778343892572,100.1950573540202,99.98694720713296,0.5,2.5396,79.8981,74,7.9,0,0,0,99.22978177150192,NA,NA,86065,0.011357875225320058,0.01203728977932883,0.004193262143516563,0.027814673336029827,0.0031758954276455142,-0.012195132255927277,0.002607960834637879,0.028309283165896204,0.029979373904964746,1.2795609072826508,0.007564291731952721,0.011164983863607425,1.4976454189557842,-2.048727225845237,0,-0.35420000000000007,-0.09999999999999964,0,0,-0.35420000000000007,-4.618243629130603,-0.16700907390685416,-0.8177288770066636,0.4494915982392378,0.10393593756789077,-4.722179566698494,-0.3651015299835185,0.292428911851772,0.6486415406387613,0.5,-1.8498215196831833,-0.8034544545145025,-2.540611874517627,0.027814673336029827,0.01279560907282653,5.118243629130612,3.118243629130612,79.86419413979456,4.380327618911098,-4.720930234439306,1,-0.35420000000000007,-5.961638404580541
2010 Q3,565659,510280,55151,346142,13659,118609,90701,-989,346,570479,164197,169102,89.611333333,99.69298651365197,99.53850330286858,99.48614578173743,100.1664508969854,100.0910318703266,100.0411588912153,99.97895530709943,0.5,2.0181,81.7638,73.6,7.8,0,0,0,98.97304236200254,NA,NA,90058,0.005861656553129535,0.005677685147437828,0.007735961475319186,0.002125663623994356,0.0072006189149469435,0.04535108248608921,0.002997515574902465,0.010555092330914562,0.030769810671394282,0.292428911851772,-7.993262788641431e-5,0.002218115512022223,-0.5420067469339429,-0.25906750240922705,0,-0.5215000000000001,-0.10000000000000053,0,0,-0.5215000000000001,-0.669715647407088,-2.021471834047972,-0.3651015299835185,0.26711251567907435,0.13373880710741448,-0.8034544545145025,-0.47951486438345403,1.0074290877252423,0.4494915982392378,0.5,-0.8177288770066636,-3.694834721660513,-4.722179566698494,0.002125663623994356,0.002924289118517116,1.1697156474068464,-0.8302843525931536,81.91713578816892,4.405708197156631,-1.7645991736874729,1,-0.5215000000000001,-4.720930234439306
2010 Q4,565945,510392,55339,345426,13479,118817,92570,-2502,364,569775,167102,170871,90.518666667,101.9034716508517,100.5157904262058,100.1673265475492,101.0541890142408,100.3862166589087,100.8786528515954,100.79802770053766,0.5,2.0285,80.2965,74.9,7.9,0,0,0,100.5134788189987,NA,NA,90432,5.054771918260315e-4,2.1946325646204912e-4,0.003403026182082769,-0.0020706575660760507,-0.013265726264622302,0.004144279852503985,0.0017521253208361287,0.017537477961157677,0.01040680268976324,1.0074290877252423,0.008159072070899498,0.008823586658515126,1.750886478834346,1.5444322427473622,0,0.010400000000000187,0.10000000000000053,0,0,0.010400000000000187,-3.5297163509009692,0.7130675271394438,-0.47951486438345403,0.30258988771386663,0.16511837075954341,-3.694834721660513,-0.5134105504786719,1.4564429001261203,0.26711251567907435,0.5,-0.3651015299835185,-5.523619360567877,-0.8034544545145025,-0.0020706575660760507,0.01007429087725275,4.0297163509011,2.0297163509011,80.5005601130299,4.388264142326149,-3.2014734632378197,1,0.010400000000000187,-1.7645991736874729
2011 Q1,566873,510827,55816,342009,13232,119224,89358,-67,-2778,559005,175388,167395,91.846666667,104.4547229992622,101.0587277169487,100.3809048951462,102.3488071019049,101.6559239887704,101.3260321039352,101.84054398023213,0.5,2.6037,80.8192,76.8,7.8,0,0,0,104.74967907573811,NA,NA,86513,0.001638392411821954,8.519230964356694e-4,0.008582662553457965,-0.009941385417159054,-0.018494780474796357,-0.044303495399152126,0.0034195823123397417,0.04839625813572468,-0.02055259681442223,1.4564429001261203,0.010289506770345902,0.012729759096244742,2.5050749630452174,4.128165897330316,0,0.5751999999999997,-0.10000000000000053,0,0,0.5751999999999997,-5.325771600504481,6.894885495014691,-0.5134105504786719,0.15684236377684901,0.1978477600633955,-5.523619360567877,-0.7929648270763555,1.5277919880027468,0.30258988771386663,0.5,-0.47951486438345403,-5.842796451911839,-3.694834721660513,-0.009941385417159054,0.014564429001261273,5.825771600504509,3.825771600504509,81.2225503482765,4.39719292226106,-2.108508867997294,1,0.5751999999999997,-3.2014734632378197
2011 Q2,566601,510824,55549,340153,13719,117522,88767,5005,453,566547,171891,171705,93.260666667,105.0368474724234,101.7102524658402,100.9616438086554,103.680414277788,103.42810278423,102.9509135484333,103.31627137051733,0.5,2.307,79.4364,78.6,7.9,0,0,0,105.64826700898587,NA,NA,94225,-4.7994044013499604e-4,-5.872846990939706e-6,-0.004795052513511422,-0.005441536115251111,0.0361435950626916,0.08539084749028802,-0.014378526545829828,-0.02014010754911766,0.025421599007504625,1.5277919880027468,0.014386583655516816,0.012926571377861684,2.3167059281534286,0.8541845712962903,0,-0.29669999999999996,0.10000000000000053,0,0,-0.29669999999999996,-5.611167952010987,-4.556170655662228,-0.7929648270763555,0.23059947462154562,0.23162849990085216,-5.842796451911839,-0.8853881733758215,0.6068431688306397,0.15684236377684901,0.5,-0.5134105504786719,-2.193513535152055,-5.523619360567877,-0.005441536115251111,0.015277919880027063,6.111167952010825,4.111167952010825,79.71637721225711,4.378475050411551,-3.882355671080834,1,-0.29669999999999996,-2.108508867997294
2011 Q3,567586,512382,54990,340755,13673,117292,90687,672,1547,565012,173283,170584,93.828333333,106.1116702855735,101.0225318975659,99.86754271730968,104.2722396892917,103.8506251848726,102.7361715073102,103.47405363252291,0.5,1.5986,79.2172,79.8,8.3,0,0,0,109.75609756097559,NA,NA,92906,0.0017369274160934367,0.0030453324239321233,-0.010114163603700987,0.0017682275927217717,-0.0033586480170821886,-0.014097309843077,-0.0019589979605587615,0.008065541124965492,-0.006550044014616674,0.6068431688306397,0.0015260123279219329,0.005691939949325153,1.5151805020602538,3.8145268259691,0,-0.7083999999999999,0.40000000000000036,0,0,-0.7083999999999999,-1.9273726753225588,1.4615585139582166,-0.8853881733758215,0.6244927245240506,0.2661408598294962,-2.193513535152055,-1.1035224949953408,0.9500528453468604,0.23059947462154562,0.5,-0.7929648270763555,-3.601101726704404,-5.842796451911839,0.0017682275927217717,0.006068431688307118,2.427372675322847,0.42737267532284706,79.82827168682905,4.379877723502626,-3.739678010078948,1,-0.7083999999999999,-3.882355671080834
2011 Q4,568056,513338,54528,341255,13391,118072,91791,-5180,3,564382,175427,171578,94.724,106.6123549330404,101.3482942720116,99.71530540949249,105.1229887183281,103.6927143166151,103.8420930190942,103.94917123754789,0.5,1.2468,80.303,79.1,8.4,0,0,0,119.6405648267009,NA,NA,86614,8.277256861486393e-4,0.0018640570074062168,-0.008437019312873772,0.0014662544231871522,-0.020840245813516844,-0.07012676399020634,0.006628055739373195,0.012296905834729088,0.0058101296827430815,0.9500528453468604,0.004581149832770137,0.008125817542933511,-0.8810629682154847,8.623134574883107,0,-0.3518000000000001,0.09999999999999964,0,0,-0.3518000000000001,-3.3002113813874416,0.6486776151986007,-1.1035224949953408,0.7390094930888214,0.30089034531696257,-3.601101726704404,-0.49975662880066657,0.3460217139101829,0.6244927245240506,0.5,-0.8853881733758215,-1.2194115373977297,-2.193513535152055,0.0014662544231871522,0.009500528453468608,3.800211381387443,1.800211381387443,81.20979958326637,4.397035924408826,-2.1079349353339203,1,-0.3518000000000001,-3.739678010078948
2012 Q1,573416,518310,54962,341708,13210,121472,93207,-5535,-2133,566043,181049,173500,95.052333333000007,108.3480585773647,101.8912315627545,99.50153024572502,105.5298686887368,104.5177336350914,104.0496769921799,104.58856119127928,0.5,1.0583,81.1729,78.5,8.2,0,0,0,119.12708600770216,NA,NA,85539,0.009391451381471683,0.009639021247465962,0.007927706147032865,0.0013265727907150193,-0.013608720979194189,-0.012489053026708774,0.02838917566793242,0.03154471090337019,0.011139625680238296,0.3460217139101829,0.006132146445409603,0.003863042556453422,-0.7614249985245181,-0.4301081899391157,0,-0.1884999999999999,-0.20000000000000107,0,0,-0.1884999999999999,-0.8840868556407315,2.040508522313189,-0.49975662880066657,0.5742468519675081,0.33532468175699814,-1.2194115373977297,-0.92162983025128975,0.8151649615123269,0.7390094930888214,0.5,-1.1035224949953408,-3.129415116982218,-3.601101726704404,0.0013265727907150193,0.00346021713910127,1.384086855640508,-0.6159131443594921,81.90346420788337,4.4055412879850415,-1.4165830003968691,1,-0.1884999999999999,-2.1079349353339203
2012 Q2,573112,517974,55005,345006,13703,118038,90462,8076,672,578416,171425,176342,95.830333333,107.9475082955685,102.1084064790517,99.932885685888,106.3066395413353,105.3826510529047,105.4848696336859,105.49004346922435,0.5,0.9032,83.1546,77.7,8,0,0,0,117.45827984595634,NA,NA,99210,-5.302966994680247e-4,-6.484709052223536e-4,7.820528375166447e-4,0.00960523698728366,0.03664066842982905,0.14826640336860386,-0.028677177025224765,-0.054621859689873986,0.016247691933859443,0.8151649615123269,0.008582385748367116,0.007333715425470899,-1.0243367414761728,-1.4107667510678823,0,-0.15510000000000002,-0.1999999999999993,0,0,-0.15510000000000002,-2.7606598460493075,-7.086955162373343,-0.92162983025128975,0.42983999187857225,0.3687552709329106,-3.129415116982218,-0.2916775009611291,0.2726799164948446,0.5742468519675081,0.5,-0.49975662880066657,-0.9915905683926318,-1.2194115373977297,0.00960523698728366,0.00815164961512292,3.260659846049168,1.260659846049168,83.79829790271029,4.428412695858253,0.6489633777244895,1,-0.15510000000000002,-1.4165830003968691
2012 Q3,579051,523398,55532,349895,13871,119084,89954,8158,66,578221,176160,175108,96.092,108.1254674970318,101.3844900913944,99.34194513421227,106.6025522470871,105.6137848697541,105.3524453749934,105.50650278322952,0.5,0.661,84.0808,77.4,7.8,0,0,0,117.45827984595634,NA,NA,98178,0.010309396502854895,0.010417120969888671,0.009535340981155827,0.014071301289977356,0.012185542817089612,-0.010456657986997797,0.00882251992451799,0.027246819803941946,-0.007022364894456956,0.2726799164948446,1.5601500906914367e-4,0.00277970992049692,-0.3868476777920016,0,0,-0.24219999999999997,-0.20000000000000018,0,0,-0.24219999999999997,-0.5907196659793783,3.4269184698398902,-0.2916775009611291,0.30506519925799225,0.4008709024132535,-0.9915905683926318,-0.8673905996756364,1.2009764458856154,0.42983999187857225,0.5,-0.92162983025128975,-4.735002533720992,-3.129415116982218,0.014071301289977356,0.002726799164949063,1.0907196659796252,-0.9092803340203748,84.95426953343775,4.4421131062244665,1.7485828033006034,1,-0.24219999999999997,0.6489633777244895
2012 Q4,578215,522805,55305,355752,13023,120427,94360,-6154,-214,578915,171077,171699,97.253,108.8546015595305,102.5789521310289,99.3724188379318,107.6752358054374,105.6518485737194,106.2328877435981,106.01624631878407,0.5,0.7892,83.6268,77.6,7.8,0,0,0,120.9242618741977,NA,NA,87992,-0.001444784769313756,-0.0011336233283696373,-0.004096110818338161,0.01660074940521028,-0.06308330479558677,-0.10953625641999665,0.011214633778882543,-0.029278925425247238,-0.019659982651671015,1.2009764458856154,0.004819760753873581,0.010012167186156162,0.25806465934916645,2.9081209300841238,0,0.12819999999999998,0,0,0,0.12819999999999998,-4.3039057835424614,-0.9618942773576222,-0.8673905996756364,0.39893011054680794,0.43109675017853,-4.735002533720992,-1.0618457924474685,0.44970178328647137,0.30506519925799225,0.5,-0.2916775009611291,-1.7580589143225471,-0.9915905683926318,0.01660074940521028,0.012009764458855939,4.803905783542375,2.8039057835423753,84.93542944897418,4.441891314265876,1.4203319771092506,1,0.12819999999999998,1.7485828033006034
2013 Q1,579749,523879,55728,352851,12779,118915,92806,-736,754,577655,175680,173450,97.691333333,111.0173440464085,103.1580852411547,99.12974449980815,108.1191048640651,106.2755430001383,105.9823553622878,106.44265684015986,0.5,0.9567,80.3229,79.3,7.8,0,0,0,126.44415917843388,NA,NA,92824,0.0026494794265730093,0.0020521960341994827,0.007619393269427732,-0.008187987371377048,-0.018913826359000296,0.05345932579042767,-0.01263480805192252,0.026550410772042454,0.010146429641112675,0.44970178328647137,0.004014057190223852,0.004113821365621995,2.1670701451629526,4.46363665957259,0,0.16749999999999998,0,0,0,0.16749999999999998,-1.2988071331458855,1.640398113092978,-1.0618457924474685,0.5102516964365283,0.45925178117666166,-1.7580589143225471,-0.8838832481373494,0.7207630463726744,0.39893011054680794,0.5,-0.8673905996756364,-2.8678474133293252,-4.735002533720992,-0.008187987371377048,0.0044970178328645385,1.7988071331458153,-0.2011928668541847,81.58796769914197,4.401681796430175,-2.9302571377735234,1,0.16749999999999998,1.4203319771092506
2013 Q2,583605,527480,55991,355308,12789,119339,95370,1467,3619,588957,176643,181639,98.398,110.5284700751691,104.099176545109,99.50966531410224,108.8218975402256,106.8504730829231,106.9630106834166,107.04419222080513,0.5,0.9316,80.5181,78.6,7.7,0,0,0,126.44415917843388,NA,NA,100456,0.006629132871186272,0.006850208314201467,0.004708249909866069,0.006939147448711935,7.8222782461701e-4,0.0790145936414195,0.0035592304650222673,0.005466588318995491,0.04613182740354915,0.7207630463726744,0.005635353889143602,0.006479136050137058,-0.8866429205641957,0,0,-0.02510000000000001,-0.09999999999999964,0,0,-0.02510000000000001,-2.3830521854906976,-4.066523908455366,-0.8838832481373494,0.5375975962996077,0.4847952278386275,-2.8678474133293252,-0.6279163261282755,0.3013807946554259,0.5102516964365283,0.5,-1.0618457924474685,-1.2125880613180349,-1.7580589143225471,0.006939147448711935,0.007207630463726927,2.883052185490771,0.8830521854907709,81.85528095031606,4.4049528215930795,-2.9451610429554775,1,-0.02510000000000001,-2.9302571377735234
2013 Q3,588076,530967,56915,359151,12746,119283,97806,-836,-1784,591029,177535,180198,98.695,111.0810934959879,104.4249389195548,99.3078959367302,109.1547993341964,107.2543457972855,106.7697428464058,107.18918288454522,0.5,1.4572,81.2328,78.7,7.6,0,0,0,126.70089858793325,NA,NA,95186,0.007631807123100742,0.006588922478588444,0.016367963243668626,0.010757893911874206,-0.003367929559081162,-0.05388694852708298,-4.6936159304600267e-4,0.0050370259358683,-0.007964954485796483,0.3013807946554259,0.0013535770120416402,0.0030544737815567657,0.1271455988196557,0.20283982613928941,0,0.5256000000000001,-0.10000000000000053,0,0,0.5256000000000001,-0.7055231786217036,1.3001980421664783,-0.6279163261282755,0.579216542198191,0.5070648826963314,-1.2125880613180349,-0.4962823854780859,0.6091143266435672,0.5375975962996077,0.5,-0.8838832481373494,-2.461967168643001,-2.8678474133293252,0.010757893911874206,0.0030138079465548274,1.205523178621931,-0.7944768213780691,82.72243284945655,4.41549082098354,-2.2327085940095777,1,0.5256000000000001,-2.9451610429554775
2013 Q4,591954,534457,57301,360080,12290,121652,97433,753,3988,602962,172842,183509,99.298,112.0050994432018,104.9316803909148,99.33620466257511,109.783613833919,106.9550336191169,107.0954349421092,107.3485039017968,0.5,1.6261,83.5499,77.2,7.2,0,0,0,129.26829268292684,NA,NA,102174,0.006572737915266913,0.006551405793045362,0.006759148798209935,0.002583316115799761,-0.03643157331415736,0.0708443701129422,0.019665688657051206,-0.02678989018373379,0.018207466279907436,0.6091143266435672,0.0014852499710071854,0.0057442293443319414,-1.924369839262674,2.006085328508078,0,0.16890000000000005,-0.39999999999999947,0,0,0.16890000000000005,-1.936457306574269,-4.4997356463641225,-0.4962823854780859,0.3330212676967412,0.5255098620687321,-2.461967168643001,-0.2382346815932605,0.09294289010117751,0.579216542198191,0.5,-0.6279163261282755,-0.4115109150730022,-1.2125880613180349,0.002583316115799761,0.0060911432664354104,2.436457306574164,0.43645730657416415,85.44515874998628,4.447874752017285,0.679864697820838,1,0.16890000000000005,-2.2327085940095777
2014 Q1,596696,539075,57460,361463,12142,122173,100986,93,1025,604233,175844,183053,99.390333333,113.5047519384101,105.3298344041263,99.10196061708436,109.8945810985759,107.7691994316432,106.6695298938817,107.67657020902526,0.5,1.8015,85.5623,76.5,6.7,0,0,0,133.7612323491656,NA,NA,102104,0.007978841807160464,0.008603429585598121,0.0027709779757536523,0.003833456061919094,-0.012115406869702028,-6.85340592132988e-4,0.004273563358418997,0.01721935595696955,-0.0024879842167067068,0.09294289010117751,0.0030514261012832833,0.0010102711753363636,-0.9108716198240607,3.4166329594749634,0,0.1754,-0.5,0,0,0.1754,0.12822843959528996,1.9707340173676258,-0.2382346815932605,-0.0034375039791353923,0.5397393546682921,-0.4115109150730022,0.14872102314691904,0.7024913426712409,0.3330212676967412,0.5,-0.4962823854780859,-2.859410272348341,-2.461967168643001,0.003833456061919094,9.294289010115596e-4,0.37177156040462384,-1.628228439595376,87.32478289452936,4.469634304512071,2.561792004366261,1,0.1754,0.679864697820838
2014 Q2,602310,544423,57755,364739,11831,122833,101232,6293,-3384,609263,176753,183399,100.091,112.8918316824808,106.0537507917836,99.6119769200238,110.5973737747364,109.0418112208436,107.56786743258,108.49451230273925,0.5,1.859,86.8969,75.7,6.3,0,0,0,132.73427471116815,NA,NA,104141,0.009364491964143795,0.00987181043494978,0.005120872189500858,0.009022344259328463,-0.025947311436716802,0.019753848466489643,0.005387636192285328,0.00515603940925935,0.0018883788480827945,0.7024913426712409,0.007567580156576881,0.006374790922123452,-1.0512580389086423,-0.7707167244937807,0,0.057499999999999885,-0.40000000000000036,0,0,0.057499999999999885,-2.3099653706849637,0.3267660561176555,0.14872102314691904,-0.2328171878961668,0.5494449016633776,-2.859410272348341,0.4049962912483951,0.040954336487875054,-0.0034375039791353923,0.5,-0.2382346815932605,-0.21829673069014888,-0.4115109150730022,0.009022344259328463,0.007024913426712635,2.809965370685054,0.8099653706850538,88.58115240288743,4.483919108151761,3.743875568632017,1,0.057499999999999885,2.561792004366261
2014 Q3,607213,549310,57820,371275,11784,122880,103142,6564,1413,617831,178051,188317,100.132,113.1982896739266,106.6690797212922,99.31311156524622,110.7823192158313,109.1668558386894,107.1455414183712,108.40323532340709,0.5,1.8288,88.0024,74.7,6,0,0,0,132.60590500641848,NA,NA,111119,0.00810737266830941,0.008936426939353481,0.0011248108475570007,0.01776099861108449,-0.0039805261111958146,0.0648559489786571,3.8256014596882437e-4,0.007316748349378344,0.026462605808932338,0.040954336487875054,-8.416591294233555e-4,0.0016708441648178862,-1.3298068304631983,-0.09675859487359162,0,-0.030200000000000005,-0.2999999999999998,0,0,-0.030200000000000005,0.3361826540484998,-1.9145857459553994,0.4049962912483951,-0.35777305068107446,0.5544793847386487,-0.21829673069014888,0.5078937654242774,0.09449720904957104,-0.2328171878961668,0.5,0.14872102314691904,-0.43292639946126044,-2.859410272348341,0.01776099861108449,4.095433648789248e-4,0.16381734595156994,-1.83618265404843,89.93375464739643,4.499073339832116,5.074771234810493,1,-0.030200000000000005,3.743875568632017
2014 Q4,611220,552444,58638,374107,11572,122448,106147,7975,5889,630608,181536,200436,100.226666667,113.581367504531,107.0672337345036,99.20400980144532,110.9302755687072,108.2898619846782,107.2708076090264,108.17898665611246,0.5,1.4057,87.28,74.1,5.7,0,0,0,132.09242618741976,NA,NA,120011,0.006577324228123516,0.00568912561779733,0.01404821399655276,0.007598824836478002,-0.018154292046441256,0.07698170612204436,-0.0035218193317962943,0.019383955036254008,0.062368280742083115,0.09449720904957104,-0.0020707955194119165,0.001334668199460154,-0.8064559836729934,-0.3879733285588216,0,-0.42310000000000003,-0.2999999999999998,0,0,-0.42310000000000003,0.12201116380171584,-4.298432570582911,0.5078937654242774,-0.4808148482181515,0.5549375632629763,-0.43292639946126044,0.2602231858858401,-0.7373800631701677,-0.35777305068107446,0.5,0.4049962912483951,2.898445894899133,-0.21829673069014888,0.007598824836478002,9.449720904951414e-4,0.37798883619805657,-1.6220111638019434,89.49977025034096,4.494236058242218,4.4802831041954905,1,-0.42310000000000003,5.074771234810493
2015 Q1,613076,553374,59472,375994,11515,122358,110016,5113,2467,631159,181242,199032,99.490333333,114.8071994703142,107.3929961089494,98.375118499736,110.3384501572036,107.7016325354478,106.3295216621035,107.6885916348734,0.5,1.1058,89.3788,72.1,5.5,0,0,0,130.42362002567393,NA,NA,117596,0.003031948845388044,0.0016820131690025164,0.014122662970143196,0.005031333062277099,-0.004937853841239459,-0.020328383966973007,-7.352761293013543e-4,-0.0016208263145145452,-0.007029377978797768,-0.7373800631701677,-0.00454348789878356,-0.005349394234261062,-2.7361488011138135,-1.2714107695622978,0,-0.29990000000000006,-0.20000000000000018,0,0,-0.29990000000000006,3.4495202526806708,0.5408551664283223,0.2602231858858401,-0.5042287282350205,0.5510743577815378,2.898445894899133,0.17286342610163802,0.5852756169920426,-0.4808148482181515,0.5,0.5078937654242774,-2.3843114035949067,-0.43292639946126044,0.005031333062277099,-0.007373800631701259,-2.9495202526805033,-4.949520252680504,91.57811537129461,4.517192327974771,6.747644136421462,1,-0.29990000000000006,4.4802831041954905
2015 Q2,615875,555685,59932,377177,12163,123906,109592,-5258,-38,625301,186951,195932,100.074333333,114.4241301857852,108.4064790516695,98.50236015391032,111.0042537451451,109.0000787261347,108.0367208890321,108.88137857335452,0.5,1.3044,91.1714,71.5,5.6,0,0,0,128.62644415917842,NA,NA,104296,0.004555112188709742,0.004167502981900384,0.0077049726260014495,0.0031413874746952786,0.05474802336365059,-0.12002201092012932,0.012572039674445534,0.031013395602977667,-0.015697955559186738,0.5852756169920426,0.011015368365326239,0.0060160609256181274,-0.8356594590941846,-1.3875346493617435,0,0.1986000000000001,0.09999999999999964,0,0,0.1986000000000001,-1.8411024679681702,4.6711351162164405,0.17286342610163802,-0.2300003291791669,0.5432089356267364,-2.3843114035949067,0.02884053513340333,0.06726069498785847,-0.5042287282350205,0.5,0.2602231858858401,-0.30054831941163207,2.898445894899133,0.0031413874746952786,0.005852756169920452,2.3411024679681804,0.34110246796818045,92.9489812905142,4.532050754349613,8.293641186896023,1,0.1986000000000001,6.747644136421462
2015 Q3,618263,557241,60693,381986,12097,124669,108107,-4656,99,630777,182489,194712,100.141666667,115.2285808109413,108.804633064881,97.94848664766302,111.1522100980211,109.2863972704197,107.56786743258,108.88124620950455,0.5,1.3249,92.8411,71,5.3,0,0,0,127.72785622593068,NA,NA,103550,0.003869912408932308,0.002796234455578528,0.012617783982488362,0.012669385429857627,-0.005441068658587511,-0.007178422518885341,0.006139011536099304,-0.024156653199225886,-0.006246116496951615,0.06726069498785847,-1.2156709630062323e-6,0.0013320015289419729,-0.701757265864611,-0.7010544486217185,0,0.020499999999999963,-0.2999999999999998,0,0,0.020499999999999963,0.23095722004856611,-1.7910536702274271,0.02884053513340333,-0.359800146542924,0.5315055394601982,-0.30054831941163207,0.1109086915302912,0.15200225076030804,-0.2300003291791669,0.5,0.17286342610163802,-0.6240826039118058,-2.3843114035949067,0.012669385429857627,6.726069498788574e-4,0.26904277995154297,-1.730957220048457,94.7775104729704,4.5515321498194,10.392064546723546,1,0.020499999999999963,8.293641186896023
2015 Q4,621968,560205,61389,381066,11943,124256,111664,13740,-3359,637406,187520,202774,100.294,115.2285808109413,109.7457243688354,97.86113307069311,111.3371555391159,108.7947793107718,107.54639322846771,108.70059210605619,0.5,1.2263,92.1341,70,5.1,0,0,0,126.70089858793325,NA,NA,122045,0.005974711197342941,0.005304966774657416,0.0114022958454143,-0.0024113702494563682,-0.012812155291422656,0.16433524134133393,-0.003318271599551892,0.02719560915525321,0.04057051460896943,0.15200225076030804,-0.0016605627230585895,0.0016625107736123468,-1.4184634991956102,-0.8072697725110878,0,-0.09860000000000002,-0.20000000000000018,0,0,-0.09860000000000002,-0.10800900304123218,-1.3374905453716224,0.1109086915302912,-0.39515492561288945,0.5160736008705736,-0.6240826039118058,0.11699246531725153,-0.45837105678137036,-0.359800146542924,0.5,0.02884053513340333,1.836551997115576,-0.30054831941163207,-0.0024113702494563682,0.0015200225076028968,0.6080090030411587,-1.3919909969588413,94.36883850777978,4.547210918103095,10.196880107896794,1,-0.09860000000000002,10.392064546723546
2016 Q1,625099,563767,61036,388934,11736,124722,113398,-5671,424,640872,188171,203798,99.835333333,117.2205684379333,110.7954031309384,97.40573325504428,111.1152210098021,108.8650978000249,106.386786206403,108.49378835042084,0.5,0.8999,86.9529,71.4,5.1,0,0,0,125.41720154043645,NA,NA,108151,0.005021392722044382,0.006338257402903835,-0.005766811979311726,0.020437074942945443,-0.017484291845608624,-0.12086143040959385,0.0037433069921526396,0.0034656174971985365,0.005037248827939322,-0.45837105678137036,-0.0019043201550372757,-0.001995344858895187,1.9802627296179764,-1.0183387390698684,0,-0.3263999999999999,0,0,0,-0.3263999999999999,2.3334842271254814,-0.1571631330740786,0.11699246531725153,-0.23736653658406603,0.4969322300099055,1.836551997115576,0.3768228220320333,0.5898975803257933,-0.39515492561288945,0.5,0.1109086915302912,-2.3337417317827067,-0.6240826039118058,0.020437074942945443,-0.0045837105678137235,-1.8334842271254894,-3.8334842271254894,89.05386057436662,4.489241361680483,4.713548598149651,1,-0.3263999999999999,10.196880107896794
2016 Q2,629697,568549,60917,392507,11731,124943,115410,-4315,-1253,641564,193916,205394,100.426,116.8374906073289,112.1708442674871,98.11948709705996,111.8550027741816,110.141378379969,107.9186127664144,109.64049381623418,0.5,0.7614,85.5019,72.8,4.9,0,0,0,123.8767650834403,NA,NA,109842,0.007328714117486257,0.008446455636054395,-0.0019515721264582453,0.009144708044530603,-4.261303170967068e-4,0.015514570823599527,0.0017703727612747855,0.030073951719657543,0.007800778574981848,0.5898975803257933,0.01051385428810736,0.006635724415398059,1.941808585710092,-1.23585507037971,0,-0.13850000000000007,-0.1999999999999993,0,0,-0.13850000000000007,-1.8595903213031733,2.2273173144675695,0.3768228220320333,-0.28748987782296065,0.47415141047953346,-2.3337417317827067,0.3709005679752245,0.4401507391601278,-0.23736653658406603,0.5,0.11699246531725153,-1.8661073369226784,1.836551997115576,0.009144708044530603,0.005898975803257755,2.359590321303102,0.3595903213031022,87.22885978357121,4.468535236980253,3.0169030900386575,1,-0.13850000000000007,4.713548598149651
